!!!!!WARNING: DUMMY DATA SET!!!!!!
Temps(ms),Voie3,Voie4
25410.0,12.0,13
25420.0,12.0,13
25430.0,11.0,13
25440.0,11.0,13
25450.0,12.0,13
25460.0,10.0,12
25470.0,11.0,12
25480.0,12.0,13
25490.0,10.0,13
25500.0,11.0,13
25510.0,11.0,13
25520.0,12.0,13
25530.0,10.0,12
25540.0,11.0,12
25550.0,12.0,13
25560.0,12.0,13
25570.0,12.0,14
25580.0,12.0,13
25590.0,11.0,12
25600.0,12.0,13
25610.0,11.0,12
25620.0,12.0,13
25630.0,12.0,12
25640.0,11.0,12
25650.0,6.0,12
25660.0,11.0,13
25670.0,10.0,12
25680.0,12.0,13
25690.0,12.0,13
25700.0,12.0,13
25710.0,9.0,12
25720.0,10.0,12
25730.0,12.0,13
25740.0,13.0,13
25750.0,10.0,13
25760.0,12.0,13
25770.0,11.0,12
25780.0,12.0,13
25790.0,12.0,12
25800.0,11.0,13
25810.0,12.0,12
25820.0,12.0,12
25830.0,12.0,12
25840.0,11.0,13
25850.0,12.0,12
25860.0,11.0,12
25870.0,11.0,12
25880.0,12.0,12
25890.0,10.0,12
25900.0,11.0,12
25910.0,11.0,12
25920.0,13.0,13
25930.0,12.0,12
25940.0,12.0,12
25950.0,11.0,12
25960.0,11.0,12
25970.0,12.0,12
25980.0,10.0,12
25990.0,12.0,13
26000.0,11.0,13
26010.0,14.0,12
26020.0,12.0,13
26030.0,13.0,12
26040.0,8.0,13
26050.0,11.0,12
26060.0,10.0,13
26070.0,13.0,13
26080.0,10.0,13
26090.0,12.0,12
26100.0,11.0,13
26110.0,12.0,12
26120.0,11.0,12
26130.0,11.0,12
26140.0,12.0,13
26150.0,11.0,12
26160.0,12.0,13
26170.0,12.0,13
26180.0,12.0,13
26190.0,11.0,12
26200.0,10.0,13
26210.0,12.0,12
26220.0,11.0,12
26230.0,11.0,13
26240.0,12.0,12
26250.0,12.0,12
26260.0,11.0,12
26270.0,13.0,12
26280.0,10.0,12
26290.0,12.0,12
26300.0,12.0,11
26310.0,13.0,12
26320.0,11.0,12
26330.0,12.0,12
26340.0,12.0,11
26350.0,12.0,12
26360.0,11.0,12
26370.0,12.0,12
26380.0,13.0,13
26390.0,12.0,12
26400.0,11.0,12
26410.0,13.0,12
26420.0,12.0,13
26430.0,11.0,12
26440.0,12.0,12
26450.0,10.0,12
26460.0,12.0,12
26470.0,11.0,12
26480.0,12.0,13
26490.0,10.0,12
26500.0,12.0,13
26510.0,12.0,12
26520.0,10.0,12
26530.0,12.0,13
26540.0,11.0,12
26550.0,12.0,12
26560.0,12.0,12
26570.0,12.0,12
26580.0,10.0,12
26590.0,12.0,12
26600.0,12.0,13
26610.0,11.0,13
26620.0,12.0,12
26630.0,13.0,11
26640.0,10.0,12
26650.0,13.0,12
26660.0,10.0,12
26670.0,11.0,13
26680.0,12.0,13
26690.0,12.0,12
26700.0,10.0,12
26710.0,11.0,12
26720.0,9.0,12
26730.0,11.0,12
26740.0,11.0,12
26750.0,12.0,12
26760.0,12.0,12
26770.0,12.0,12
26780.0,10.0,13
26790.0,12.0,12
26800.0,12.0,12
26810.0,11.0,12
26820.0,10.0,12
26830.0,12.0,12
26840.0,12.0,12
26850.0,11.0,12
26860.0,12.0,12
26870.0,13.0,12
26880.0,13.0,12
26890.0,12.0,12
26900.0,12.0,12
26910.0,10.0,13
26920.0,10.0,12
26930.0,13.0,13
26940.0,13.0,13
26950.0,10.0,12
26960.0,10.0,12
26970.0,12.0,12
26980.0,12.0,12
26990.0,12.0,12
27000.0,12.0,12
27010.0,10.0,13
27020.0,12.0,12
27030.0,12.0,12
27040.0,12.0,12
27050.0,12.0,12
27060.0,11.0,12
27070.0,10.0,12
27080.0,12.0,12
27090.0,12.0,12
27100.0,11.0,12
27110.0,9.0,12
27120.0,12.0,12
27130.0,10.0,12
27140.0,11.0,12
27150.0,10.0,12
27160.0,12.0,12
27170.0,12.0,13
27180.0,12.0,12
27190.0,13.0,13
27200.0,12.0,12
27210.0,9.0,12
27220.0,12.0,12
27230.0,11.0,12
27240.0,12.0,12
27250.0,11.0,13
27260.0,12.0,13
27270.0,9.0,12
27280.0,12.0,12
27290.0,11.0,13
27300.0,11.0,13
27310.0,11.0,12
27320.0,12.0,12
27330.0,12.0,12
27340.0,13.0,12
27350.0,13.0,12
27360.0,10.0,13
27370.0,11.0,12
27380.0,12.0,12
27390.0,12.0,13
27400.0,14.0,12
27410.0,10.0,12
27420.0,11.0,12
27430.0,13.0,12
27440.0,12.0,13
27450.0,12.0,12
27460.0,12.0,12
27470.0,11.0,12
27480.0,12.0,12
27490.0,12.0,12
27500.0,10.0,12
27510.0,9.0,12
27520.0,10.0,12
27530.0,11.0,12
27540.0,11.0,13
27550.0,12.0,12
27560.0,10.0,12
27570.0,12.0,12
27580.0,13.0,12
27590.0,11.0,13
27600.0,12.0,13
27610.0,13.0,12
27620.0,11.0,12
27630.0,10.0,13
27640.0,13.0,13
27650.0,11.0,12
27660.0,13.0,13
27670.0,12.0,12
27680.0,10.0,13
27690.0,12.0,12
27700.0,12.0,12
27710.0,13.0,13
27720.0,9.0,13
27730.0,12.0,13
27740.0,11.0,12
27750.0,10.0,13
27760.0,11.0,13
27770.0,10.0,12
27780.0,12.0,12
27790.0,10.0,12
27800.0,12.0,12
27810.0,12.0,12
27820.0,12.0,13
27830.0,9.0,13
27840.0,11.0,12
27850.0,13.0,12
27860.0,13.0,13
27870.0,12.0,13
27880.0,11.0,12
27890.0,10.0,12
27900.0,12.0,12
27910.0,10.0,12
27920.0,11.0,12
27930.0,10.0,12
27940.0,13.0,12
27950.0,10.0,12
27960.0,11.0,13
27970.0,9.0,12
27980.0,10.0,12
27990.0,11.0,12
28000.0,12.0,12
28010.0,12.0,12
28020.0,11.0,12
28030.0,13.0,13
28040.0,11.0,12
28050.0,11.0,12
28060.0,9.0,12
28070.0,11.0,13
28080.0,12.0,12
28090.0,12.0,12
28100.0,11.0,13
28110.0,14.0,12
28120.0,11.0,13
28130.0,10.0,12
28140.0,11.0,12
28150.0,12.0,13
28160.0,10.0,13
28170.0,12.0,12
28180.0,10.0,12
28190.0,12.0,12
28200.0,11.0,13
28210.0,13.0,12
28220.0,10.0,12
28230.0,12.0,12
28240.0,13.0,12
28250.0,14.0,12
28260.0,12.0,13
28270.0,10.0,12
28280.0,12.0,12
28290.0,12.0,12
28300.0,13.0,12
28310.0,9.0,12
28320.0,12.0,12
28330.0,9.0,12
28340.0,10.0,12
28350.0,11.0,12
28360.0,10.0,12
28370.0,12.0,13
28380.0,12.0,12
28390.0,10.0,12
28400.0,12.0,13
28410.0,13.0,13
28420.0,11.0,13
28430.0,12.0,12
28440.0,12.0,13
28450.0,11.0,13
28460.0,11.0,12
28470.0,11.0,12
28480.0,10.0,13
28490.0,11.0,13
28500.0,12.0,12
28510.0,12.0,13
28520.0,11.0,12
28530.0,12.0,13
28540.0,11.0,13
28550.0,12.0,12
28560.0,11.0,13
28570.0,12.0,13
28580.0,11.0,12
28590.0,10.0,12
28600.0,9.0,12
28610.0,12.0,12
28620.0,12.0,13
28630.0,11.0,11
28640.0,10.0,12
28650.0,12.0,12
28660.0,10.0,12
28670.0,11.0,12
28680.0,12.0,12
28690.0,11.0,13
28700.0,12.0,12
28710.0,8.0,12
28720.0,11.0,12
28730.0,12.0,13
28740.0,12.0,13
28750.0,13.0,12
28760.0,12.0,13
28770.0,12.0,12
28780.0,9.0,13
28790.0,9.0,13
28800.0,12.0,12
28810.0,11.0,12
28820.0,10.0,5
28830.0,11.0,14
28840.0,325.0,12
28850.0,172.0,13
28860.0,8.0,12
28870.0,13.0,13
28880.0,11.0,12
28890.0,11.0,13
28900.0,11.0,13
28910.0,12.0,13
28920.0,11.0,12
28930.0,11.0,13
28940.0,12.0,13
28950.0,12.0,12
28960.0,12.0,13
28970.0,10.0,13
28980.0,10.0,12
28990.0,12.0,12
29000.0,12.0,12
29010.0,10.0,12
29020.0,13.0,13
29030.0,13.0,12
29040.0,13.0,13
29050.0,13.0,13
29060.0,11.0,13
29070.0,13.0,13
29080.0,13.0,12
29090.0,11.0,12
29100.0,16.0,13
29110.0,12.0,12
29120.0,10.0,13
29130.0,12.0,12
29140.0,9.0,12
29150.0,11.0,12
29160.0,11.0,12
29170.0,10.0,12
29180.0,12.0,12
29190.0,10.0,12
29200.0,12.0,13
29210.0,12.0,13
29220.0,11.0,13
29230.0,12.0,13
29240.0,10.0,12
29250.0,12.0,13
29260.0,13.0,12
29270.0,11.0,13
29280.0,12.0,13
29290.0,12.0,12
29300.0,10.0,13
29310.0,12.0,12
29320.0,10.0,12
29330.0,11.0,13
29340.0,12.0,12
29350.0,11.0,12
29360.0,12.0,13
29370.0,12.0,13
29380.0,11.0,12
29390.0,12.0,13
29400.0,11.0,13
29410.0,12.0,12
29420.0,12.0,13
29430.0,11.0,13
29440.0,10.0,12
29450.0,12.0,13
29460.0,12.0,12
29470.0,12.0,12
29480.0,11.0,12
29490.0,10.0,12
29500.0,11.0,12
29510.0,13.0,12
29520.0,13.0,12
29530.0,11.0,12
29540.0,7.0,12
29550.0,10.0,12
29560.0,9.0,12
29570.0,12.0,12
29580.0,12.0,12
29590.0,12.0,12
29600.0,12.0,12
29610.0,11.0,12
29620.0,12.0,12
29630.0,12.0,12
29640.0,13.0,12
29650.0,12.0,13
29660.0,11.0,13
29670.0,10.0,13
29680.0,10.0,12
29690.0,12.0,12
29700.0,8.0,13
29710.0,12.0,13
29720.0,10.0,12
29730.0,13.0,12
29740.0,11.0,12
29750.0,13.0,13
29760.0,10.0,13
29770.0,12.0,13
29780.0,11.0,12
29790.0,13.0,12
29800.0,12.0,12
29810.0,12.0,12
29820.0,12.0,13
29830.0,10.0,13
29840.0,9.0,12
29850.0,12.0,13
29860.0,12.0,12
29870.0,12.0,13
29880.0,10.0,13
29890.0,12.0,12
29900.0,12.0,13
29910.0,11.0,12
29920.0,10.0,12
29930.0,11.0,12
29940.0,12.0,13
29950.0,12.0,12
29960.0,10.0,12
29970.0,12.0,12
29980.0,11.0,12
29990.0,11.0,12
30000.0,8.0,12
30010.0,10.0,12
30020.0,11.0,13
30030.0,11.0,13
30040.0,11.0,12
30050.0,9.0,12
30060.0,12.0,12
30070.0,11.0,13
30080.0,13.0,13
30090.0,12.0,12
30100.0,11.0,12
30110.0,12.0,12
30120.0,7.0,12
30130.0,12.0,14
30140.0,10.0,12
30150.0,13.0,12
30160.0,12.0,13
30170.0,11.0,12
30180.0,12.0,12
30190.0,12.0,12
30200.0,11.0,12
30210.0,11.0,12
30220.0,9.0,12
30230.0,12.0,13
30240.0,11.0,12
30250.0,12.0,12
30260.0,10.0,12
30270.0,11.0,13
30280.0,10.0,13
30290.0,10.0,13
30300.0,11.0,13
30310.0,12.0,12
30320.0,12.0,12
30330.0,12.0,12
30340.0,9.0,12
30350.0,11.0,12
30360.0,11.0,13
30370.0,11.0,12
30380.0,11.0,12
30390.0,11.0,12
30400.0,12.0,12
30410.0,12.0,13
30420.0,11.0,12
30430.0,10.0,12
30440.0,10.0,13
30450.0,11.0,12
30460.0,10.0,12
30470.0,10.0,12
30480.0,11.0,12
30490.0,11.0,12
30500.0,12.0,13
30510.0,12.0,12
30520.0,12.0,12
30530.0,8.0,12
30540.0,12.0,12
30550.0,11.0,12
30560.0,9.0,12
30570.0,12.0,12
30580.0,11.0,12
30590.0,10.0,12
30600.0,11.0,12
30610.0,12.0,12
30620.0,12.0,11
30630.0,12.0,12
30640.0,13.0,12
30650.0,12.0,12
30660.0,10.0,12
30670.0,11.0,12
30680.0,12.0,13
30690.0,10.0,12
30700.0,11.0,12
30710.0,10.0,12
30720.0,12.0,12
30730.0,10.0,12
30740.0,11.0,12
30750.0,11.0,12
30760.0,12.0,12
30770.0,11.0,13
30780.0,10.0,12
30790.0,11.0,12
30800.0,12.0,12
30810.0,11.0,12
30820.0,10.0,12
30830.0,10.0,12
30840.0,11.0,12
30850.0,12.0,13
30860.0,11.0,12
30870.0,12.0,12
30880.0,11.0,12
30890.0,12.0,12
30900.0,12.0,12
30910.0,10.0,12
30920.0,12.0,12
30930.0,11.0,12
30940.0,11.0,12
30950.0,12.0,13
30960.0,11.0,12
30970.0,11.0,13
30980.0,12.0,12
30990.0,13.0,12
31000.0,12.0,12
31010.0,12.0,13
31020.0,13.0,12
31030.0,12.0,12
31040.0,9.0,13
31050.0,10.0,12
31060.0,8.0,12
31070.0,11.0,12
31080.0,11.0,12
31090.0,10.0,12
31100.0,12.0,12
31110.0,12.0,13
31120.0,12.0,12
31130.0,12.0,12
31140.0,10.0,12
31150.0,12.0,12
31160.0,12.0,12
31170.0,14.0,12
31180.0,11.0,12
31190.0,12.0,12
31200.0,13.0,12
31210.0,12.0,12
31220.0,11.0,13
31230.0,13.0,12
31240.0,12.0,12
31250.0,12.0,12
31260.0,12.0,12
31270.0,13.0,12
31280.0,11.0,13
31290.0,12.0,12
31300.0,9.0,12
31310.0,11.0,12
31320.0,10.0,12
31330.0,11.0,12
31340.0,10.0,12
31350.0,12.0,12
31360.0,11.0,11
31370.0,10.0,12
31380.0,10.0,13
31390.0,12.0,13
31400.0,11.0,12
31410.0,11.0,13
31420.0,10.0,12
31430.0,11.0,13
31440.0,12.0,12
31450.0,12.0,12
31460.0,12.0,12
31470.0,12.0,12
31480.0,9.0,12
31490.0,11.0,12
31500.0,13.0,12
31510.0,12.0,12
31520.0,13.0,12
31530.0,12.0,12
31540.0,12.0,12
31550.0,11.0,13
31560.0,10.0,12
31570.0,13.0,12
31580.0,12.0,12
31590.0,12.0,12
31600.0,10.0,13
31610.0,10.0,12
31620.0,12.0,13
31630.0,12.0,12
31640.0,12.0,12
31650.0,11.0,12
31660.0,14.0,12
31670.0,12.0,12
31680.0,11.0,13
31690.0,11.0,12
31700.0,12.0,13
31710.0,9.0,12
31720.0,11.0,12
31730.0,11.0,12
31740.0,11.0,13
31750.0,11.0,12
31760.0,12.0,13
31770.0,11.0,12
31780.0,13.0,13
31790.0,12.0,12
31800.0,13.0,12
31810.0,11.0,12
31820.0,12.0,12
31830.0,12.0,12
31840.0,12.0,12
31850.0,14.0,12
31860.0,12.0,12
31870.0,12.0,13
31880.0,10.0,13
31890.0,10.0,12
31900.0,12.0,12
31910.0,12.0,12
31920.0,11.0,12
31930.0,10.0,13
31940.0,11.0,12
31950.0,13.0,12
31960.0,12.0,12
31970.0,14.0,13
31980.0,13.0,13
31990.0,13.0,12
32000.0,11.0,12
32010.0,14.0,12
32020.0,11.0,12
32030.0,12.0,12
32040.0,13.0,12
32050.0,8.0,12
32060.0,12.0,12
32070.0,11.0,12
32080.0,11.0,12
32090.0,12.0,12
32100.0,12.0,12
32110.0,12.0,12
32120.0,12.0,12
32130.0,11.0,12
32140.0,11.0,12
32150.0,10.0,12
32160.0,10.0,12
32170.0,11.0,11
32180.0,11.0,12
32190.0,12.0,12
32200.0,14.0,12
32210.0,12.0,12
32220.0,11.0,13
32230.0,12.0,12
32240.0,11.0,12
32250.0,12.0,12
32260.0,9.0,13
32270.0,11.0,12
32280.0,12.0,12
32290.0,11.0,12
32300.0,12.0,12
32310.0,13.0,12
32320.0,10.0,13
32330.0,9.0,12
32340.0,11.0,12
32350.0,13.0,12
32360.0,10.0,12
32370.0,12.0,12
32380.0,11.0,13
32390.0,12.0,12
32400.0,12.0,12
32410.0,12.0,12
32420.0,13.0,12
32430.0,13.0,12
32440.0,13.0,12
32450.0,10.0,13
32460.0,9.0,12
32470.0,13.0,12
32480.0,12.0,12
32490.0,12.0,13
32500.0,12.0,12
32510.0,11.0,13
32520.0,12.0,12
32530.0,11.0,13
32540.0,12.0,12
32550.0,11.0,12
32560.0,10.0,13
32570.0,11.0,13
32580.0,11.0,13
32590.0,12.0,13
32600.0,14.0,13
32610.0,9.0,13
32620.0,11.0,12
32630.0,11.0,12
32640.0,14.0,13
32650.0,11.0,13
32660.0,13.0,13
32670.0,11.0,13
32680.0,11.0,12
32690.0,12.0,13
32700.0,9.0,13
32710.0,11.0,12
32720.0,13.0,13
32730.0,11.0,13
32740.0,12.0,12
32750.0,12.0,12
32760.0,12.0,13
32770.0,11.0,12
32780.0,10.0,13
32790.0,12.0,13
32800.0,11.0,13
32810.0,12.0,12
32820.0,11.0,12
32830.0,9.0,12
32840.0,12.0,12
32850.0,10.0,13
32860.0,13.0,13
32870.0,12.0,12
32880.0,12.0,12
32890.0,12.0,13
32900.0,12.0,12
32910.0,11.0,13
32920.0,12.0,12
32930.0,13.0,13
32940.0,12.0,13
32950.0,13.0,13
32960.0,12.0,13
32970.0,12.0,12
32980.0,9.0,13
32990.0,12.0,13
33000.0,12.0,13
33010.0,12.0,12
33020.0,10.0,12
33030.0,13.0,12
33040.0,10.0,13
33050.0,9.0,13
33060.0,11.0,12
33070.0,11.0,13
33080.0,12.0,13
33090.0,13.0,13
33100.0,11.0,13
33110.0,11.0,12
33120.0,10.0,13
33130.0,12.0,12
33140.0,13.0,13
33150.0,11.0,12
33160.0,11.0,12
33170.0,12.0,12
33180.0,12.0,12
33190.0,11.0,13
33200.0,10.0,12
33210.0,12.0,12
33220.0,11.0,12
33230.0,13.0,12
33240.0,8.0,12
33250.0,10.0,13
33260.0,10.0,13
33270.0,13.0,13
33280.0,11.0,12
33290.0,11.0,12
33300.0,11.0,13
33310.0,13.0,13
33320.0,13.0,12
33330.0,12.0,13
33340.0,9.0,12
33350.0,12.0,13
33360.0,11.0,13
33370.0,11.0,12
33380.0,14.0,13
33390.0,12.0,12
33400.0,12.0,13
33410.0,12.0,13
33420.0,13.0,12
33430.0,11.0,13
33440.0,10.0,12
33450.0,10.0,12
33460.0,9.0,12
33470.0,12.0,12
33480.0,10.0,13
33490.0,10.0,13
33500.0,12.0,12
33510.0,11.0,12
33520.0,12.0,12
33530.0,12.0,12
33540.0,12.0,13
33550.0,10.0,13
33560.0,11.0,12
33570.0,11.0,13
33580.0,12.0,12
33590.0,12.0,12
33600.0,13.0,13
33610.0,12.0,13
33620.0,11.0,13
33630.0,12.0,13
33640.0,11.0,13
33650.0,12.0,13
33660.0,12.0,13
33670.0,11.0,13
33680.0,11.0,13
33690.0,12.0,12
33700.0,9.0,12
33710.0,9.0,12
33720.0,10.0,12
33730.0,13.0,12
33740.0,11.0,12
33750.0,12.0,12
33760.0,11.0,13
33770.0,11.0,12
33780.0,12.0,13
33790.0,10.0,13
33800.0,9.0,13
33810.0,10.0,12
33820.0,11.0,13
33830.0,14.0,12
33840.0,10.0,13
33850.0,13.0,12
33860.0,11.0,13
33870.0,11.0,12
33880.0,12.0,13
33890.0,11.0,13
33900.0,11.0,13
33910.0,11.0,13
33920.0,11.0,12
33930.0,9.0,12
33940.0,12.0,13
33950.0,11.0,13
33960.0,14.0,13
33970.0,13.0,13
33980.0,11.0,13
33990.0,13.0,13
34000.0,13.0,12
34010.0,12.0,12
34020.0,11.0,13
34030.0,10.0,13
34040.0,12.0,12
34050.0,11.0,13
34060.0,12.0,13
34070.0,12.0,13
34080.0,10.0,13
34090.0,11.0,13
34100.0,12.0,13
34110.0,11.0,12
34120.0,13.0,12
34130.0,11.0,13
34140.0,9.0,12
34150.0,13.0,12
34160.0,11.0,13
34170.0,11.0,13
34180.0,10.0,13
34190.0,11.0,12
34200.0,10.0,12
34210.0,9.0,13
34220.0,12.0,12
34230.0,11.0,13
34240.0,10.0,13
34250.0,11.0,13
34260.0,10.0,13
34270.0,11.0,12
34280.0,12.0,12
34290.0,10.0,13
34300.0,12.0,13
34310.0,9.0,13
34320.0,12.0,12
34330.0,11.0,12
34340.0,10.0,13
34350.0,12.0,13
34360.0,11.0,12
34370.0,11.0,12
34380.0,10.0,13
34390.0,11.0,13
34400.0,11.0,13
34410.0,11.0,12
34420.0,12.0,12
34430.0,12.0,12
34440.0,14.0,12
34450.0,12.0,12
34460.0,10.0,12
34470.0,10.0,12
34480.0,12.0,12
34490.0,11.0,12
34500.0,12.0,13
34510.0,11.0,13
34520.0,11.0,12
34530.0,11.0,13
34540.0,12.0,13
34550.0,11.0,12
34560.0,11.0,13
34570.0,12.0,13
34580.0,8.0,13
34590.0,12.0,13
34600.0,11.0,13
34610.0,13.0,12
34620.0,12.0,13
34630.0,11.0,13
34640.0,11.0,12
34650.0,13.0,13
34660.0,12.0,12
34670.0,11.0,13
34680.0,12.0,12
34690.0,12.0,13
34700.0,13.0,13
34710.0,12.0,12
34720.0,10.0,12
34730.0,12.0,13
34740.0,12.0,13
34750.0,11.0,13
34760.0,10.0,12
34770.0,10.0,13
34780.0,11.0,12
34790.0,11.0,13
34800.0,11.0,13
34810.0,12.0,13
34820.0,12.0,13
34830.0,11.0,12
34840.0,13.0,12
34850.0,12.0,12
34860.0,11.0,12
34870.0,12.0,12
34880.0,12.0,13
34890.0,7.0,12
34900.0,12.0,12
34910.0,10.0,13
34920.0,12.0,12
34930.0,12.0,13
34940.0,12.0,12
34950.0,12.0,12
34960.0,10.0,12
34970.0,10.0,12
34980.0,9.0,12
34990.0,12.0,13
35000.0,10.0,13
35010.0,9.0,13
35020.0,12.0,13
35030.0,11.0,12
35040.0,11.0,12
35050.0,12.0,12
35060.0,12.0,13
35070.0,12.0,13
35080.0,12.0,13
35090.0,12.0,12
35100.0,12.0,12
35110.0,10.0,12
35120.0,11.0,13
35130.0,12.0,12
35140.0,12.0,12
35150.0,10.0,12
35160.0,11.0,13
35170.0,13.0,13
35180.0,12.0,13
35190.0,11.0,12
35200.0,12.0,12
35210.0,11.0,12
35220.0,10.0,13
35230.0,12.0,13
35240.0,11.0,13
35250.0,12.0,13
35260.0,11.0,12
35270.0,11.0,13
35280.0,10.0,14
35290.0,14.0,12
35300.0,12.0,13
35310.0,12.0,13
35320.0,11.0,12
35330.0,12.0,13
35340.0,12.0,12
35350.0,11.0,13
35360.0,12.0,13
35370.0,11.0,13
35380.0,12.0,13
35390.0,12.0,12
35400.0,12.0,13
35410.0,10.0,13
35420.0,12.0,13
35430.0,11.0,12
35440.0,12.0,13
35450.0,12.0,13
35460.0,9.0,13
35470.0,12.0,13
35480.0,12.0,13
35490.0,11.0,13
35500.0,12.0,12
35510.0,10.0,12
35520.0,10.0,12
35530.0,11.0,12
35540.0,11.0,13
35550.0,10.0,13
35560.0,10.0,12
35570.0,11.0,13
35580.0,12.0,13
35590.0,12.0,13
35600.0,9.0,12
35610.0,11.0,12
35620.0,12.0,12
35630.0,9.0,13
35640.0,11.0,13
35650.0,12.0,12
35660.0,12.0,12
35670.0,10.0,13
35680.0,13.0,13
35690.0,10.0,13
35700.0,11.0,13
35710.0,11.0,13
35720.0,12.0,13
35730.0,12.0,12
35740.0,12.0,13
35750.0,12.0,13
35760.0,13.0,13
35770.0,12.0,13
35780.0,11.0,12
35790.0,12.0,13
35800.0,11.0,13
35810.0,12.0,12
35820.0,12.0,12
35830.0,10.0,13
35840.0,11.0,13
35850.0,12.0,12
35860.0,11.0,12
35870.0,13.0,13
35880.0,12.0,13
35890.0,11.0,12
35900.0,11.0,12
35910.0,12.0,12
35920.0,9.0,13
35930.0,11.0,12
35940.0,10.0,12
35950.0,12.0,13
35960.0,11.0,13
35970.0,12.0,12
35980.0,12.0,13
35990.0,11.0,13
36000.0,12.0,13
36010.0,11.0,13
36020.0,12.0,13
36030.0,10.0,12
36040.0,13.0,13
36050.0,10.0,13
36060.0,9.0,12
36070.0,12.0,12
36080.0,11.0,13
36090.0,12.0,12
36100.0,13.0,12
36110.0,12.0,13
36120.0,11.0,13
36130.0,12.0,13
36140.0,12.0,12
36150.0,13.0,13
36160.0,8.0,12
36170.0,12.0,12
36180.0,12.0,12
36190.0,12.0,12
36200.0,13.0,12
36210.0,10.0,13
36220.0,12.0,12
36230.0,11.0,12
36240.0,11.0,12
36250.0,11.0,0
36260.0,10.0,12
36270.0,345.0,13
36280.0,0.0,12
36290.0,10.0,12
36300.0,12.0,13
36310.0,13.0,13
36320.0,9.0,12
36330.0,12.0,13
36340.0,12.0,12
36350.0,12.0,13
36360.0,11.0,12
36370.0,13.0,13
36380.0,13.0,13
36390.0,12.0,12
36400.0,11.0,12
36410.0,11.0,13
36420.0,13.0,13
36430.0,11.0,12
36440.0,10.0,13
36450.0,12.0,13
36460.0,11.0,12
36470.0,10.0,13
36480.0,11.0,13
36490.0,12.0,13
36500.0,12.0,12
36510.0,12.0,12
36520.0,14.0,12
36530.0,13.0,12
36540.0,11.0,13
36550.0,8.0,13
36560.0,13.0,13
36570.0,8.0,12
36580.0,11.0,12
36590.0,11.0,13
36600.0,12.0,13
36610.0,11.0,12
36620.0,11.0,12
36630.0,12.0,12
36640.0,11.0,12
36650.0,13.0,12
36660.0,12.0,12
36670.0,10.0,12
36680.0,12.0,12
36690.0,9.0,12
36700.0,11.0,12
36710.0,13.0,12
36720.0,12.0,13
36730.0,13.0,13
36740.0,10.0,12
36750.0,11.0,12
36760.0,11.0,13
36770.0,13.0,12
36780.0,12.0,13
36790.0,9.0,12
36800.0,12.0,12
36810.0,12.0,12
36820.0,13.0,13
36830.0,12.0,13
36840.0,12.0,12
36850.0,13.0,13
36860.0,12.0,12
36870.0,12.0,12
36880.0,11.0,13
36890.0,11.0,13
36900.0,11.0,12
36910.0,11.0,13
36920.0,12.0,12
36930.0,12.0,13
36940.0,10.0,13
36950.0,11.0,13
36960.0,12.0,13
36970.0,14.0,13
36980.0,11.0,13
36990.0,12.0,13
37000.0,11.0,12
37010.0,12.0,12
37020.0,13.0,12
37030.0,11.0,12
37040.0,12.0,12
37050.0,9.0,12
37060.0,11.0,12
37070.0,11.0,13
37080.0,12.0,13
37090.0,13.0,13
37100.0,10.0,13
37110.0,10.0,12
37120.0,11.0,13
37130.0,12.0,13
37140.0,12.0,13
37150.0,11.0,12
37160.0,12.0,12
37170.0,12.0,13
37180.0,10.0,13
37190.0,11.0,13
37200.0,10.0,12
37210.0,9.0,13
37220.0,11.0,13
37230.0,11.0,12
37240.0,11.0,13
37250.0,12.0,12
37260.0,11.0,13
37270.0,11.0,13
37280.0,10.0,13
37290.0,10.0,12
37300.0,9.0,13
37310.0,10.0,13
37320.0,12.0,13
37330.0,13.0,13
37340.0,12.0,12
37350.0,11.0,13
37360.0,12.0,12
37370.0,12.0,12
37380.0,11.0,12
37390.0,12.0,12
37400.0,12.0,13
37410.0,12.0,12
37420.0,9.0,13
37430.0,12.0,13
37440.0,12.0,12
37450.0,13.0,13
37460.0,12.0,13
37470.0,11.0,12
37480.0,12.0,12
37490.0,10.0,12
37500.0,12.0,12
37510.0,13.0,12
37520.0,14.0,12
37530.0,10.0,13
37540.0,9.0,13
37550.0,10.0,12
37560.0,12.0,13
37570.0,11.0,13
37580.0,12.0,12
37590.0,11.0,13
37600.0,11.0,13
37610.0,11.0,12
37620.0,12.0,13
37630.0,11.0,13
37640.0,11.0,13
37650.0,10.0,12
37660.0,12.0,12
37670.0,12.0,12
37680.0,12.0,12
37690.0,11.0,12
37700.0,11.0,12
37710.0,10.0,12
37720.0,9.0,12
37730.0,9.0,12
37740.0,13.0,12
37750.0,12.0,13
37760.0,12.0,13
37770.0,11.0,13
37780.0,12.0,12
37790.0,9.0,13
37800.0,14.0,12
37810.0,13.0,12
37820.0,13.0,13
37830.0,13.0,12
37840.0,12.0,12
37850.0,11.0,12
37860.0,12.0,12
37870.0,11.0,12
37880.0,12.0,12
37890.0,12.0,12
37900.0,13.0,11
37910.0,13.0,12
37920.0,10.0,12
37930.0,8.0,12
37940.0,11.0,12
37950.0,11.0,13
37960.0,12.0,12
37970.0,12.0,13
37980.0,10.0,12
37990.0,10.0,12
38000.0,12.0,12
38010.0,12.0,13
38020.0,12.0,12
38030.0,10.0,12
38040.0,13.0,12
38050.0,12.0,12
38060.0,10.0,12
38070.0,9.0,12
38080.0,10.0,13
