Data Sets simulated by the Matlab function dataSetsGenerator,,
Time (s),NoLatchCurrent (mA),LatchCurrent (mA)
5122,68.721142,68.721142
5123,70.403317,70.403317
5124,74.728615,74.728615
5125,63.066692,63.066692
5126,62.007327,62.007327
5127,67.646285,67.646285
5128,67.278457,67.278457
5129,69.715793,69.715793
5130,62.808023,62.808023
5131,70.062733,70.062733
5132,61.84288,61.84288
5133,71.606091,71.606091
5134,63.680796,63.680796
5135,65.795164,65.795164
5136,68.998707,68.998707
5137,65.781929,65.781929
5138,68.168482,68.168482
5139,68.747692,68.747692
5140,67.855887,67.855887
5141,67.965214,67.965214
5142,68.371461,68.371461
5143,66.941252,66.941252
5144,68.140301,68.140301
5145,68.281629,68.281629
5146,66.731091,66.731091
5147,66.734618,66.734618
5148,66.278587,66.278587
5149,67.211297,67.211297
5150,66.009467,66.009467
5151,65.312175,65.312175
5152,68.128572,68.128572
5153,67.547396,67.547396
5154,65.139169,65.139169
5155,67.095141,67.095141
5156,68.401415,68.401415
5157,67.79855,67.79855
5158,66.249791,66.249791
5159,66.23785,66.23785
5160,68.770581,68.770581
5161,65.999549,65.999549
5162,65.515501,65.515501
5163,66.173112,66.173112
5164,70.468499,70.468499
5165,68.87367,68.87367
5166,69.695139,69.695139
5167,68.736105,68.736105
5168,68.170826,68.170826
5169,68.963631,68.963631
5170,68.738081,68.738081
5171,67.681341,67.681341
5172,67.090534,67.090534
5173,70.091166,70.091166
5174,68.24859,68.24859
5175,68.544938,68.544938
5176,67.055589,67.055589
5177,67.344091,67.344091
5178,66.138061,66.138061
5179,66.272143,66.272143
5180,67.369189,67.369189
5181,67.614545,67.614545
5182,67.222628,67.222628
5183,67.571947,67.571947
5184,65.040565,65.040565
5185,68.268293,68.268293
5186,67.306582,67.306582
5187,65.177723,65.177723
5188,67.704972,67.704972
5189,64.910554,64.910554
5190,65.117048,65.117048
5191,68.264217,68.264217
5192,65.008848,65.008848
5193,67.853546,67.853546
5194,67.101901,67.101901
5195,68.370332,68.370332
5196,66.050636,66.050636
5197,65.035961,65.035961
5198,68.48801,68.48801
5199,67.714362,67.714362
5200,68.596771,68.596771
5201,66.155172,66.155172
5202,67.757718,67.757718
5203,71.97014,71.97014
5204,71.266435,71.266435
5205,71.421786,71.421786
5206,69.384888,69.384888
5207,68.262092,68.262092
5208,71.410139,71.410139
5209,66.394569,66.394569
5210,68.357129,68.357129
5211,67.852477,67.852477
5212,67.628612,67.628612
5213,65.733497,65.733497
5214,65.213794,65.213794
5215,67.242644,67.242644
5216,67.03791,67.03791
5217,66.088445,66.088445
5218,65.287266,65.287266
5219,65.818546,65.818546
5220,67.346052,67.346052
5221,65.917001,65.917001
5222,66.827979,66.827979
5223,67.979612,67.979612
5224,67.124709,67.124709
5225,66.737438,66.737438
5226,65.93381,65.93381
5227,67.282133,67.282133
5228,65.678623,65.678623
5229,65.719004,65.719004
5230,67.774391,67.774391
5231,68.245462,68.245462
5232,68.078473,68.078473
5233,65.229247,65.229247
5234,66.284522,66.284522
5235,67.65556,67.65556
5236,69.815318,69.815318
5237,68.513797,68.513797
5238,70.349437,70.349437
5239,71.400743,71.400743
5240,69.135042,69.135042
5241,68.369811,68.369811
5242,70.884526,70.884526
5243,69.447446,69.447446
5244,70.879862,70.879862
5245,72.200405,72.200405
5246,68.376688,68.376688
5247,69.229756,69.229756
5248,70.230433,70.230433
5249,69.378311,69.378311
5250,69.06504,69.06504
5251,69.744816,69.744816
5252,73.883687,73.883687
5253,72.783926,72.783926
5254,70.870049,70.870049
5255,70.295241,70.295241
5256,70.749355,70.749355
5257,68.477842,68.477842
5258,70.265825,70.265825
5259,68.284398,68.284398
5260,71.027019,71.027019
5261,67.497794,67.497794
5262,67.271687,67.271687
5263,64.939097,64.939097
5264,67.693494,67.693494
5265,66.369159,66.369159
5266,65.681938,65.681938
5267,68.441294,68.441294
5268,65.68034,65.68034
5269,67.196318,67.196318
5270,68.32203,68.32203
5271,67.770266,67.770266
5272,66.983155,66.983155
5273,67.388686,67.388686
5274,66.4773,66.4773
5275,67.531562,67.531562
5276,67.426391,67.426391
5277,67.022177,67.022177
5278,65.883511,65.883511
5279,67.104957,67.104957
5280,67.533344,67.533344
5281,68.381991,68.381991
5282,68.21961,68.21961
5283,65.610798,65.610798
5284,65.34152,65.34152
5285,68.108684,68.108684
5286,65.254814,65.254814
5287,67.870975,67.870975
5288,68.599769,68.599769
5289,67.19863,67.19863
5290,67.139259,67.139259
5291,67.23761,67.23761
5292,68.22988,68.22988
5293,67.359956,67.359956
5294,66.78373,66.78373
5295,68.687871,68.687871
5296,69.806002,69.806002
5297,70.893534,70.893534
5298,72.567344,72.567344
5299,72.697216,72.697216
5300,72.291171,72.291171
5301,73.577388,73.577388
5302,69.995188,69.995188
5303,70.401939,70.401939
5304,67.466824,67.466824
5305,68.703951,68.703951
5306,69.868357,69.868357
5307,71.233469,71.233469
5308,69.479944,69.479944
5309,65.08264,65.08264
5310,71.033868,71.033868
5311,63.953358,63.953358
5312,64.216819,64.216819
5313,67.236091,67.236091
5314,64.899103,64.899103
5315,63.842252,63.842252
5316,64.470268,64.470268
5317,64.322439,64.322439
5318,71.498784,71.498784
5319,62.508466,62.508466
5320,62.555046,62.555046
5321,65.97531,65.97531
5322,64.857914,64.857914
5323,63.714985,63.714985
5324,62.335389,62.335389
5325,63.877835,63.877835
5326,66.607235,66.607235
5327,71.053459,71.053459
5328,62.483386,62.483386
5329,71.775577,71.775577
5330,64.757801,64.757801
5331,68.74743,68.74743
5332,65.934163,65.934163
5333,70.258345,70.258345
5334,71.558906,71.558906
5335,67.571561,67.571561
5336,63.596168,63.596168
5337,68.896605,68.896605
5338,63.181298,63.181298
5339,69.347344,69.347344
5340,70.385255,70.385255
5341,62.660838,62.660838
5342,68.514484,68.514484
5343,71.447159,71.447159
5344,68.149687,68.149687
5345,68.003606,68.003606
5346,71.600262,71.600262
5347,61.990987,61.990987
5348,64.377683,64.377683
5349,66.194854,66.194854
5350,64.302069,64.302069
5351,68.187439,68.187439
5352,67.064209,67.064209
5353,71.28257,71.28257
5354,65.795254,65.795254
5355,73.659576,73.659576
5356,70.297098,70.297098
5357,72.866048,72.866048
5358,73.57384,73.57384
5359,74.166655,74.166655
5360,73.208305,73.208305
5361,72.00344,72.00344
5362,65.86089,65.86089
5363,70.753455,70.753455
5364,69.993021,69.993021
5365,68.501614,68.501614
5366,62.549609,62.549609
5367,71.623518,71.623518
5368,63.840285,63.840285
5369,67.519826,67.519826
5370,66.689426,66.689426
5371,71.571088,71.571088
5372,70.219647,70.219647
5373,71.853886,71.853886
5374,67.73091,67.73091
5375,70.653357,70.653357
5376,66.342426,66.342426
5377,70.389166,70.389166
5378,72.165016,72.165016
5379,66.350758,66.350758
5380,67.058286,67.058286
5381,73.581938,73.581938
5382,69.98421,69.98421
5383,71.629372,71.629372
5384,66.761189,66.761189
5385,67.359286,67.359286
5386,72.912074,72.912074
5387,69.66188,69.66188
5388,72.558642,72.558642
5389,68.265949,68.265949
5390,63.874659,63.874659
5391,70.496817,70.496817
5392,65.904343,65.904343
5393,65.723268,65.723268
5394,67.377767,67.377767
5395,69.552888,69.552888
5396,70.435258,70.435258
5397,64.75645,64.75645
5398,67.724143,67.724143
5399,66.119889,66.119889
5400,70.237379,70.237379
5401,70.952916,70.952916
5402,67.928354,67.928354
5403,68.4388,68.4388
5404,66.680707,66.680707
5405,70.969791,70.969791
5406,69.711316,69.711316
5407,67.2804,67.2804
5408,65.207511,65.207511
5409,69.017663,69.017663
5410,67.467816,67.467816
5411,71.0119,71.0119
5412,68.590039,68.590039
5413,71.663995,71.663995
5414,63.387709,63.387709
5415,68.752075,68.752075
5416,70.947227,70.947227
5417,67.636543,67.636543
5418,71.496418,71.496418
5419,70.506771,70.506771
5420,68.480337,68.480337
5421,66.536372,66.536372
5422,70.896179,70.896179
5423,64.630138,64.630138
5424,63.992873,63.992873
5425,63.705205,63.705205
5426,65.186953,65.186953
5427,63.771885,63.771885
5428,64.613646,64.613646
5429,64.089056,64.089056
5430,67.708654,67.708654
5431,67.75786,67.75786
5432,62.431182,62.431182
5433,63.132458,63.132458
5434,67.408245,67.408245
5435,63.427579,63.427579
5436,69.116452,69.116452
5437,67.188402,67.188402
5438,66.504,66.504
5439,62.032808,62.032808
5440,63.830315,63.830315
5441,65.149393,65.149393
5442,66.440665,66.440665
5443,70.635108,70.635108
5444,63.645858,63.645858
5445,69.174311,69.174311
5446,71.384759,71.384759
5447,71.575835,71.575835
5448,67.502166,67.502166
5449,70.44408,70.44408
5450,70.226413,70.226413
5451,68.276545,68.276545
5452,69.752701,69.752701
5453,67.680625,67.680625
5454,63.208477,63.208477
5455,62.155455,62.155455
5456,61.973001,61.973001
5457,64.410751,64.410751
5458,67.04242,67.04242
5459,64.663079,64.663079
5460,69.184777,69.184777
5461,69.961898,69.961898
5462,65.025974,65.025974
5463,74.054333,74.054333
5464,75.272255,75.272255
5465,67.936542,67.936542
5466,68.26675,68.26675
5467,68.454546,68.454546
5468,76.117356,76.117356
5469,71.894209,71.894209
5470,71.275103,71.275103
5471,70.016555,70.016555
5472,71.390776,71.390776
5473,70.84708,70.84708
5474,71.75322,71.75322
5475,67.986864,67.986864
5476,66.04623,66.04623
5477,67.952489,67.952489
5478,68.672893,68.672893
5479,68.008362,68.008362
5480,66.892977,66.892977
5481,67.440245,67.440245
5482,65.446971,65.446971
5483,65.137371,65.137371
5484,66.549507,66.549507
5485,67.079644,67.079644
5486,69.91882,69.91882
5487,71.580658,71.580658
5488,68.209107,68.209107
5489,69.731703,69.731703
5490,71.10486,71.10486
5491,69.617387,69.617387
5492,69.610516,69.610516
5493,70.217699,70.217699
5494,71.170014,71.170014
5495,70.28742,70.28742
5496,67.709153,67.709153
5497,69.078152,69.078152
5498,73.633386,73.633386
5499,71.417796,71.417796
5500,71.187292,71.187292
5501,68.55071,68.55071
5502,69.910134,69.910134
5503,70.745739,70.745739
5504,71.77409,71.77409
5505,70.26553,70.26553
5506,71.327852,71.327852
5507,70.884195,70.884195
5508,70.73553,70.73553
5509,67.957525,67.957525
5510,74.070547,74.070547
5511,74.736607,74.736607
5512,73.290994,73.290994
5513,75.09903,75.09903
5514,71.822125,71.822125
5515,67.135525,67.135525
5516,66.570573,66.570573
5517,67.021174,67.021174
5518,67.849154,67.849154
5519,67.158178,67.158178
5520,65.527873,65.527873
5521,67.927122,67.927122
5522,66.514326,66.514326
5523,66.568413,66.568413
5524,67.333428,67.333428
5525,66.627884,66.627884
5526,65.149716,65.149716
5527,65.554519,65.554519
5528,67.426344,67.426344
5529,65.747684,65.747684
5530,65.65882,65.65882
5531,68.434652,68.434652
5532,65.000178,65.000178
5533,67.428889,67.428889
5534,68.443777,68.443777
5535,66.234903,66.234903
5536,65.939489,65.939489
5537,67.093734,67.093734
5538,68.87776,68.87776
5539,68.27177,68.27177
5540,66.022888,66.022888
5541,68.80565,68.80565
5542,66.75754,66.75754
5543,67.832533,67.832533
5544,67.768538,67.768538
5545,65.808819,65.808819
5546,66.911276,66.911276
5547,65.080871,65.080871
5548,67.999718,67.999718
5549,67.500812,67.500812
5550,68.569911,68.569911
5551,67.370242,67.370242
5552,65.174419,65.174419
5553,65.362515,65.362515
5554,67.834479,67.834479
5555,66.716758,66.716758
5556,68.420223,68.420223
5557,67.876683,67.876683
5558,65.898062,65.898062
5559,65.850431,65.850431
5560,67.726161,67.726161
5561,66.42843,66.42843
5562,67.352122,67.352122
5563,65.731594,65.731594
5564,68.747247,68.747247
5565,68.363368,68.363368
5566,66.958899,66.958899
5567,68.71974,68.71974
5568,65.297097,65.297097
5569,67.038146,67.038146
5570,65.08098,65.08098
5571,66.152865,66.152865
5572,66.900057,66.900057
5573,68.197602,68.197602
5574,66.819852,66.819852
5575,70.074371,70.074371
5576,68.425758,68.425758
5577,67.970698,67.970698
5578,69.55363,69.55363
5579,70.576712,70.576712
5580,69.083201,69.083201
5581,71.571891,71.571891
5582,71.273337,71.273337
5583,70.598325,70.598325
5584,68.614226,68.614226
5585,68.139934,68.139934
5586,70.521163,70.521163
5587,71.399274,71.399274
5588,67.968518,67.968518
5589,68.178093,68.178093
5590,68.144162,68.144162
5591,68.244429,68.244429
5592,67.300271,67.300271
5593,65.387028,65.387028
5594,66.977377,66.977377
5595,68.589784,68.589784
5596,69.004614,69.004614
5597,68.556416,68.556416
5598,69.109307,69.109307
5599,70.043026,70.043026
5600,70.850191,70.850191
5601,69.21616,69.21616
5602,68.868468,68.868468
5603,71.145349,71.145349
5604,71.796428,71.796428
5605,67.310134,67.310134
5606,66.807403,66.807403
5607,66.643111,66.643111
5608,66.704622,66.704622
5609,68.827035,68.827035
5610,68.074231,68.074231
5611,65.436698,65.436698
5612,65.129381,65.129381
5613,67.61504,67.61504
5614,67.446828,67.446828
5615,68.373765,68.373765
5616,65.373762,65.373762
5617,68.398694,68.398694
5618,68.67194,68.67194
5619,68.909603,68.909603
5620,65.191001,65.191001
5621,66.589891,66.589891
5622,68.483612,68.483612
5623,68.509024,68.509024
5624,66.022642,66.022642
5625,66.294748,66.294748
5626,65.229881,65.229881
5627,67.883549,67.883549
5628,66.140505,66.140505
5629,68.344837,68.344837
5630,65.038674,65.038674
5631,66.18674,66.18674
5632,65.180082,65.180082
5633,64.916916,64.916916
5634,68.096305,68.096305
5635,66.529674,66.529674
5636,67.950222,67.950222
5637,67.319585,67.319585
5638,65.956291,65.956291
5639,67.646366,67.646366
5640,66.903879,66.903879
5641,65.529767,65.529767
5642,66.274552,66.274552
5643,67.032442,67.032442
5644,67.510133,67.510133
5645,67.578089,67.578089
5646,68.288583,68.288583
5647,65.605352,65.605352
5648,66.204333,66.204333
5649,68.737032,68.737032
5650,68.047976,68.047976
5651,68.228086,68.228086
5652,67.172241,67.172241
5653,66.981708,66.981708
5654,65.721649,65.721649
5655,66.733874,66.733874
5656,67.858157,67.858157
5657,67.9238,67.9238
5658,66.336371,66.336371
5659,66.070349,66.070349
5660,67.316902,67.316902
5661,65.909231,65.909231
5662,66.28957,66.28957
5663,65.162757,65.162757
5664,65.702274,65.702274
5665,67.51277,67.51277
5666,65.279381,65.279381
5667,67.714817,67.714817
5668,67.297809,67.297809
5669,68.253701,68.253701
5670,67.974231,67.974231
5671,64.777139,64.777139
5672,70.71242,70.71242
5673,71.870423,71.870423
5674,65.258231,65.258231
5675,64.473208,64.473208
5676,64.596965,64.596965
5677,68.213507,68.213507
5678,63.48641,63.48641
5679,71.847444,71.847444
5680,71.657901,71.657901
5681,67.298319,67.298319
5682,71.700901,71.700901
5683,63.939291,63.939291
5684,67.885239,67.885239
5685,70.274211,70.274211
5686,69.992067,69.992067
5687,68.251474,68.251474
5688,71.558883,71.558883
5689,68.593875,68.593875
5690,63.99647,63.99647
5691,63.316736,63.316736
5692,66.259281,66.259281
5693,71.693941,71.693941
5694,68.869244,68.869244
5695,67.090264,67.090264
5696,66.549273,66.549273
5697,64.300934,64.300934
5698,66.26445,66.26445
5699,62.857361,62.857361
5700,70.175092,70.175092
5701,65.299616,65.299616
5702,65.936868,65.936868
5703,64.679739,64.679739
5704,67.930833,67.930833
5705,71.539181,71.539181
5706,64.428641,64.428641
5707,70.480741,70.480741
5708,62.636277,62.636277
5709,62.195188,62.195188
5710,70.574087,70.574087
5711,66.947301,66.947301
5712,63.160476,63.160476
5713,68.625212,68.625212
5714,64.201783,64.201783
5715,70.948207,70.948207
5716,70.070178,70.070178
5717,67.356853,67.356853
5718,63.904571,63.904571
5719,67.702215,67.702215
5720,65.122583,65.122583
5721,67.533836,67.533836
5722,66.450787,66.450787
5723,67.478809,67.478809
5724,70.928822,70.928822
5725,64.795861,64.795861
5726,66.690006,66.690006
5727,65.675183,65.675183
5728,64.291837,64.291837
5729,69.462796,69.462796
5730,66.461984,66.461984
5731,71.80214,71.80214
5732,67.235531,67.235531
5733,66.1342,66.1342
5734,71.858453,71.858453
5735,68.072619,68.072619
5736,67.036427,67.036427
5737,69.150035,69.150035
5738,72.835583,72.835583
5739,75.777256,75.777256
5740,73.095191,73.095191
5741,73.84942,73.84942
5742,67.790862,67.790862
5743,73.441764,73.441764
5744,68.010101,68.010101
5745,62.885534,62.885534
5746,65.414762,65.414762
5747,70.253266,70.253266
5748,71.28648,71.28648
5749,64.902441,64.902441
5750,69.9809,69.9809
5751,65.518508,65.518508
5752,62.28575,62.28575
5753,71.922978,71.922978
5754,62.395403,62.395403
5755,67.383404,67.383404
5756,64.015201,64.015201
5757,64.892731,64.892731
5758,65.776783,65.776783
5759,63.954947,63.954947
5760,69.256452,69.256452
5761,62.807697,62.807697
5762,65.268977,65.268977
5763,69.762814,69.762814
5764,70.517378,70.517378
5765,64.953731,64.953731
5766,66.727939,66.727939
5767,68.502528,68.502528
5768,67.632241,67.632241
5769,68.463853,68.463853
5770,65.661463,65.661463
5771,65.183303,65.183303
5772,65.038849,65.038849
5773,65.336702,65.336702
5774,65.648864,65.648864
5775,68.832807,68.832807
5776,69.409954,69.409954
5777,64.996374,64.996374
5778,68.526511,68.526511
5779,71.272064,71.272064
5780,70.896356,70.896356
5781,63.022467,63.022467
5782,63.099338,63.099338
5783,66.999638,66.999638
5784,65.36662,65.36662
5785,62.677752,62.677752
5786,68.620565,68.620565
5787,62.071749,62.071749
5788,67.764133,67.764133
5789,68.897839,68.897839
5790,70.781524,70.781524
5791,64.732678,64.732678
5792,66.438616,66.438616
5793,65.109597,65.109597
5794,62.390836,62.390836
5795,63.747767,63.747767
5796,62.287809,62.287809
5797,68.872607,68.872607
5798,63.373337,63.373337
5799,70.250077,70.250077
5800,68.242959,68.242959
5801,67.550498,67.550498
5802,62.710281,62.710281
5803,66.953318,66.953318
5804,68.143254,68.143254
5805,70.490473,70.490473
5806,64.253566,64.253566
5807,67.068659,67.068659
5808,69.455831,69.455831
5809,69.853904,69.853904
5810,70.661839,70.661839
5811,68.211836,68.211836
5812,66.919074,66.919074
5813,69.924727,69.924727
5814,66.627111,66.627111
5815,64.773296,64.773296
5816,72.958245,72.958245
5817,64.965415,64.965415
5818,67.046376,67.046376
5819,73.659187,73.659187
5820,73.042665,73.042665
5821,67.53984,67.53984
5822,70.112439,70.112439
5823,70.742267,70.742267
5824,68.702482,68.702482
5825,68.835654,68.835654
5826,69.685479,69.685479
5827,73.658219,73.658219
5828,73.717456,73.717456
5829,74.242593,74.242593
5830,64.848867,64.848867
5831,71.129535,71.129535
5832,67.112593,67.112593
5833,70.72831,70.72831
5834,68.899386,68.899386
5835,66.838582,66.838582
5836,71.328896,71.328896
5837,65.454056,65.454056
5838,62.814866,62.814866
5839,68.379481,68.379481
5840,70.862736,70.862736
5841,68.198402,68.198402
5842,64.152316,64.152316
5843,66.356032,66.356032
5844,70.180242,70.180242
5845,73.327266,73.327266
5846,70.114438,70.114438
5847,73.732342,73.732342
5848,65.461262,65.461262
5849,70.069733,70.069733
5850,73.448892,73.448892
5851,74.728665,74.728665
5852,70.104129,70.104129
5853,74.201613,74.201613
5854,72.434636,72.434636
5855,72.472126,72.472126
5856,72.962271,72.962271
5857,67.158874,67.158874
5858,68.51824,68.51824
5859,71.151759,71.151759
5860,65.238846,65.238846
5861,63.234222,63.234222
5862,69.242947,69.242947
5863,71.011447,71.011447
5864,70.158796,70.158796
5865,64.898869,64.898869
5866,71.07737,71.07737
5867,70.148163,70.148163
5868,69.876788,69.876788
5869,65.514476,65.514476
5870,68.220709,68.220709
5871,73.995577,73.995577
5872,74.377989,74.377989
5873,66.05565,66.05565
5874,66.762273,66.762273
5875,68.140297,68.140297
5876,64.255953,64.255953
5877,67.537638,67.537638
5878,68.177587,68.177587
5879,70.080779,70.080779
5880,67.079323,67.079323
5881,62.296269,62.296269
5882,63.161281,63.161281
5883,66.444533,66.444533
5884,70.24887,70.24887
5885,64.457511,64.457511
5886,68.982513,68.982513
5887,69.166223,69.166223
5888,68.094921,68.094921
5889,65.545835,65.545835
5890,66.531075,66.531075
5891,66.119202,66.119202
5892,67.040375,67.040375
5893,65.014131,65.014131
5894,67.913321,67.913321
5895,67.969961,67.969961
5896,67.138592,67.138592
5897,67.819839,67.819839
5898,67.634174,67.634174
5899,67.525496,67.525496
5900,65.678111,65.678111
5901,66.042536,66.042536
5902,67.448376,67.448376
5903,66.699653,66.699653
5904,67.64541,67.64541
5905,68.851612,68.851612
5906,65.657638,65.657638
5907,65.683822,65.683822
5908,65.021673,65.021673
5909,68.18417,68.18417
5910,68.937443,68.937443
5911,68.346513,68.346513
5912,68.105611,68.105611
5913,65.488822,65.488822
5914,65.260398,65.260398
5915,65.805651,65.805651
5916,66.613229,66.613229
5917,66.486677,66.486677
5918,66.130896,66.130896
5919,69.782502,69.782502
5920,68.843374,68.843374
5921,69.03484,69.03484
5922,68.595345,68.595345
5923,68.737359,68.737359
5924,68.772404,68.772404
5925,72.511934,72.511934
5926,69.024922,69.024922
5927,70.746147,70.746147
5928,71.212794,71.212794
5929,71.020187,71.020187
5930,69.377897,69.377897
5931,72.438798,72.438798
5932,65.029396,65.029396
5933,68.237167,68.237167
5934,66.199901,66.199901
5935,65.875945,65.875945
5936,67.388869,67.388869
5937,65.766802,65.766802
5938,68.674472,68.674472
5939,65.465594,65.465594
5940,68.309693,68.309693
5941,68.320706,68.320706
5942,68.387854,68.387854
5943,65.713826,65.713826
5944,67.342531,67.342531
5945,67.017405,67.017405
5946,66.794557,66.794557
5947,65.710663,65.710663
5948,66.915072,66.915072
5949,68.066647,68.066647
5950,66.444111,66.444111
5951,68.583484,68.583484
5952,68.761707,68.761707
5953,65.08186,65.08186
5954,65.413763,65.413763
5955,68.6336,68.6336
5956,67.697844,67.697844
5957,67.041699,67.041699
5958,66.25744,66.25744
5959,67.529967,67.529967
5960,67.336423,67.336423
5961,67.788929,67.788929
5962,67.504498,67.504498
5963,67.339033,67.339033
5964,68.167504,68.167504
5965,66.579004,66.579004
5966,66.286491,66.286491
5967,65.067761,65.067761
5968,67.568133,67.568133
5969,71.11,71.11
5970,70.265068,70.265068
5971,70.093694,70.093694
5972,71.308359,71.308359
5973,70.601325,70.601325
5974,70.813222,70.813222
5975,70.703129,70.703129
5976,70.25191,70.25191
5977,69.704297,69.704297
5978,69.541127,69.541127
5979,68.619124,68.619124
5980,70.48594,70.48594
5981,69.791462,69.791462
5982,68.878866,68.878866
5983,66.288136,66.288136
5984,67.849945,67.849945
5985,68.294074,68.294074
5986,68.803058,68.803058
5987,66.156094,66.156094
5988,68.926397,68.926397
5989,65.890895,65.890895
5990,66.830126,66.830126
5991,67.139979,67.139979
5992,68.703075,68.703075
5993,65.9786,65.9786
5994,66.982111,66.982111
5995,67.186459,67.186459
5996,65.915773,65.915773
5997,68.169607,68.169607
5998,71.368355,71.368355
5999,70.444377,70.444377
6000,69.064697,69.064697
6001,69.294508,69.294508
6002,68.316599,68.316599
6003,68.722652,68.722652
6004,68.466086,68.466086
6005,68.275348,68.275348
6006,68.329717,68.329717
6007,71.661355,71.661355
6008,68.893916,68.893916
6009,68.59957,68.59957
6010,68.680626,68.680626
6011,68.926971,68.926971
6012,68.387668,68.387668
6013,70.002038,70.002038
6014,71.028906,71.028906
6015,69.047945,69.047945
6016,67.705637,67.705637
6017,65.179173,65.179173
6018,68.302993,68.302993
6019,67.824026,67.824026
6020,65.395435,65.395435
6021,71.722627,71.722627
6022,72.175103,72.175103
6023,72.74316,72.74316
6024,71.186108,71.186108
6025,73.417972,73.417972
6026,76.54294,76.54294
6027,74.903632,74.903632
6028,72.454217,72.454217
6029,69.655662,69.655662
6030,71.174032,71.174032
6031,69.02491,69.02491
6032,70.052874,70.052874
6033,69.773812,69.773812
6034,70.620503,70.620503
6035,67.587497,67.587497
6036,66.855879,66.855879
6037,65.64502,65.64502
6038,65.263456,65.263456
6039,67.762311,67.762311
6040,65.457298,65.457298
6041,67.633424,67.633424
6042,68.954846,68.954846
6043,68.147193,68.147193
6044,66.257979,66.257979
6045,68.289336,68.289336
6046,67.702812,67.702812
6047,67.173155,67.173155
6048,66.385231,66.385231
6049,67.254415,67.254415
6050,68.149085,68.149085
6051,67.407057,67.407057
6052,68.465824,68.465824
6053,68.228221,68.228221
6054,69.199929,69.199929
6055,68.266029,68.266029
6056,74.68825,74.68825
6057,72.870788,72.870788
6058,73.766615,73.766615
6059,73.883834,73.883834
6060,75.483917,75.483917
6061,73.235783,73.235783
6062,74.478414,74.478414
6063,69.934762,69.934762
6064,65.86109,65.86109
6065,67.431924,67.431924
6066,67.481208,67.481208
6067,66.919567,66.919567
6068,65.326779,65.326779
6069,68.362778,68.362778
6070,65.188025,65.188025
6071,68.642249,68.642249
6072,65.198029,65.198029
6073,67.090236,67.090236
6074,68.01406,68.01406
6075,68.485756,68.485756
6076,68.751258,68.751258
6077,66.705373,66.705373
6078,67.192325,67.192325
6079,68.281163,68.281163
6080,66.26207,66.26207
6081,66.064868,66.064868
6082,66.050841,66.050841
6083,66.760903,66.760903
6084,68.716777,68.716777
6085,65.41603,65.41603
6086,66.679342,66.679342
6087,67.377978,67.377978
6088,65.563031,65.563031
6089,65.185007,65.185007
6090,68.283391,68.283391
6091,67.529341,67.529341
6092,66.806208,66.806208
6093,67.364096,67.364096
6094,67.268156,67.268156
6095,68.234487,68.234487
6096,67.530716,67.530716
6097,68.689035,68.689035
6098,66.607697,66.607697
6099,68.209991,68.209991
6100,66.646021,66.646021
6101,65.851755,65.851755
6102,68.158834,68.158834
6103,70.550283,70.550283
6104,69.848844,69.848844
6105,68.131356,68.131356
6106,71.098422,71.098422
6107,67.658719,67.658719
6108,71.274724,71.274724
6109,68.408138,68.408138
6110,69.559135,69.559135
6111,69.894127,69.894127
6112,71.266586,71.266586
6113,68.537357,68.537357
6114,67.888599,67.888599
6115,67.831136,67.831136
6116,70.746394,70.746394
6117,68.327893,68.327893
6118,67.019353,67.019353
6119,67.902154,67.902154
6120,66.362479,66.362479
6121,66.098463,66.098463
6122,66.469025,66.469025
6123,68.241205,68.241205
6124,69.008177,69.008177
6125,67.225241,67.225241
6126,66.120489,66.120489
6127,66.530885,66.530885
6128,68.07404,68.07404
6129,68.205058,68.205058
6130,67.388516,67.388516
6131,66.075844,66.075844
6132,67.060911,67.060911
6133,65.436474,65.436474
6134,69.035507,69.035507
6135,67.276756,67.276756
6136,68.075075,68.075075
6137,67.563653,67.563653
6138,66.115165,66.115165
6139,67.316393,67.316393
6140,65.050182,65.050182
6141,65.396832,65.396832
6142,67.376343,67.376343
6143,66.197267,66.197267
6144,65.952306,65.952306
6145,66.375736,66.375736
6146,65.625605,65.625605
6147,68.183339,68.183339
6148,65.666667,65.666667
6149,68.975692,68.975692
6150,68.516024,68.516024
6151,67.438229,67.438229
6152,68.53358,68.53358
6153,67.615371,67.615371
6154,66.481975,66.481975
6155,66.42852,66.42852
6156,65.709668,65.709668
6157,66.840592,66.840592
6158,67.868281,67.868281
6159,67.331381,67.331381
6160,67.121526,67.121526
6161,68.797344,68.797344
6162,66.896922,66.896922
6163,67.84169,67.84169
6164,69.46132,69.46132
6165,69.032011,69.032011
6166,70.765054,70.765054
6167,68.721912,68.721912
6168,68.189634,68.189634
6169,73.692777,73.692777
6170,70.825032,70.825032
6171,71.397522,71.397522
6172,73.052504,73.052504
6173,73.831225,73.831225
6174,74.06356,74.06356
6175,71.237803,71.237803
6176,72.381863,72.381863
6177,72.221711,72.221711
6178,71.746819,71.746819
6179,71.127094,71.127094
6180,69.787833,69.787833
6181,69.464337,69.464337
6182,68.865533,68.865533
6183,67.732723,67.732723
6184,68.223859,68.223859
6185,68.329691,68.329691
6186,65.475386,65.475386
6187,67.595977,67.595977
6188,66.431032,66.431032
6189,66.828869,66.828869
6190,65.071278,65.071278
6191,65.66911,65.66911
6192,68.062444,68.062444
6193,66.036029,66.036029
