Temps(ms),Voie3,Voie4
Taken from test0011
252830.0,12.0,12
252840.0,10.0,13
252850.0,13.0,12
252860.0,12.0,13
252870.0,12.0,13
252880.0,11.0,13
252890.0,12.0,13
252900.0,10.0,13
252910.0,11.0,13
252920.0,12.0,13
252930.0,12.0,13
252940.0,11.0,13
252950.0,12.0,12
252960.0,11.0,12
252970.0,13.0,13
252980.0,12.0,12
252990.0,12.0,13
253000.0,11.0,13
253010.0,12.0,12
253020.0,12.0,12
253030.0,12.0,12
253040.0,12.0,12
253050.0,10.0,13
253060.0,11.0,13
253070.0,13.0,12
253080.0,13.0,13
253090.0,11.0,13
253100.0,11.0,13
253110.0,10.0,13
253120.0,11.0,13
253130.0,12.0,13
253140.0,12.0,13
253150.0,12.0,13
253160.0,11.0,12
253170.0,12.0,13
253180.0,11.0,13
253190.0,10.0,12
253200.0,9.0,12
253210.0,11.0,12
253220.0,10.0,12
253230.0,10.0,13
253240.0,11.0,12
253250.0,10.0,13
253260.0,8.0,12
253270.0,12.0,12
253280.0,12.0,13
253290.0,11.0,13
253300.0,12.0,12
253310.0,12.0,13
253320.0,12.0,12
253330.0,12.0,13
253340.0,11.0,12
253350.0,13.0,12
253360.0,11.0,12
253370.0,11.0,12
253380.0,11.0,12
253390.0,12.0,13
253400.0,11.0,13
253410.0,12.0,13
253420.0,11.0,12
253430.0,12.0,13
253440.0,12.0,12
253450.0,11.0,13
253460.0,9.0,13
253470.0,12.0,13
253480.0,12.0,13
253490.0,12.0,13
253500.0,14.0,12
253510.0,11.0,13
253520.0,11.0,13
253530.0,10.0,12
253540.0,12.0,13
253550.0,12.0,12
253560.0,12.0,12
253570.0,10.0,12
253580.0,12.0,13
253590.0,15.0,13
253600.0,14.0,12
253610.0,10.0,13
253620.0,10.0,13
253630.0,12.0,13
253640.0,12.0,13
253650.0,10.0,12
253660.0,14.0,12
253670.0,9.0,13
253680.0,10.0,12
253690.0,11.0,12
253700.0,11.0,12
253710.0,10.0,12
253720.0,11.0,13
253730.0,11.0,13
253740.0,13.0,13
253750.0,11.0,13
253760.0,11.0,13
253770.0,12.0,13
253780.0,12.0,13
253790.0,12.0,12
253800.0,12.0,12
253810.0,11.0,13
253820.0,12.0,13
253830.0,11.0,13
253840.0,11.0,13
253850.0,11.0,12
253860.0,12.0,12
253870.0,11.0,13
253880.0,10.0,13
253890.0,12.0,13
253900.0,12.0,13
253910.0,13.0,13
253920.0,12.0,13
253930.0,12.0,13
253940.0,12.0,13
253950.0,9.0,12
253960.0,11.0,13
253970.0,10.0,13
253980.0,12.0,13
253990.0,12.0,12
254000.0,12.0,12
254010.0,11.0,13
254020.0,8.0,12
254030.0,10.0,12
254040.0,12.0,13
254050.0,9.0,12
254060.0,12.0,12
254070.0,11.0,12
254080.0,10.0,13
254090.0,13.0,13
254100.0,10.0,13
254110.0,13.0,13
254120.0,12.0,13
254130.0,10.0,13
254140.0,11.0,12
254150.0,11.0,12
254160.0,13.0,13
254170.0,12.0,12
254180.0,11.0,13
254190.0,13.0,12
254200.0,12.0,12
254210.0,12.0,13
254220.0,12.0,12
254230.0,9.0,13
254240.0,11.0,13
254250.0,10.0,13
254260.0,10.0,12
254270.0,10.0,13
254280.0,10.0,13
254290.0,10.0,13
254300.0,11.0,12
254310.0,11.0,13
254320.0,12.0,12
254330.0,10.0,12
254340.0,16.0,13
254350.0,11.0,13
254360.0,11.0,13
254370.0,13.0,12
254380.0,12.0,13
254390.0,10.0,12
254400.0,12.0,12
254410.0,12.0,13
254420.0,11.0,13
254430.0,11.0,13
254440.0,13.0,12
254450.0,11.0,13
254460.0,12.0,13
254470.0,10.0,13
254480.0,12.0,13
254490.0,10.0,12
254500.0,13.0,12
254510.0,12.0,13
254520.0,9.0,13
254530.0,11.0,12
254540.0,10.0,13
254550.0,13.0,13
254560.0,12.0,12
254570.0,12.0,12
254580.0,8.0,13
254590.0,11.0,12
254600.0,9.0,13
254610.0,12.0,13
254620.0,12.0,13
254630.0,12.0,13
254640.0,11.0,12
254650.0,12.0,13
254660.0,12.0,12
254670.0,11.0,13
254680.0,11.0,12
254690.0,13.0,13
254700.0,12.0,12
254710.0,12.0,13
254720.0,10.0,13
254730.0,10.0,12
254740.0,13.0,12
254750.0,10.0,12
254760.0,7.0,13
254770.0,12.0,13
254780.0,10.0,13
254790.0,10.0,13
254800.0,11.0,13
254810.0,12.0,13
254820.0,10.0,13
254830.0,12.0,13
254840.0,10.0,13
254850.0,12.0,12
254860.0,12.0,13
254870.0,12.0,13
254880.0,12.0,13
254890.0,10.0,13
254900.0,12.0,12
254910.0,13.0,13
254920.0,10.0,12
254930.0,13.0,13
254940.0,11.0,13
254950.0,12.0,13
254960.0,11.0,13
254970.0,12.0,13
254980.0,13.0,13
254990.0,12.0,12
255000.0,14.0,13
255010.0,11.0,12
255020.0,12.0,12
255030.0,13.0,12
255040.0,12.0,12
255050.0,11.0,12
255060.0,12.0,12
255070.0,9.0,13
255080.0,12.0,12
255090.0,12.0,13
255100.0,12.0,12
255110.0,12.0,13
255120.0,10.0,13
255130.0,11.0,13
255140.0,11.0,13
255150.0,10.0,12
255160.0,13.0,13
255170.0,11.0,12
255180.0,14.0,12
255190.0,12.0,12
255200.0,11.0,13
255210.0,11.0,13
255220.0,11.0,12
255230.0,15.0,12
255240.0,11.0,12
255250.0,13.0,13
255260.0,10.0,12
255270.0,10.0,12
255280.0,15.0,13
255290.0,14.0,13
255300.0,11.0,12
255310.0,12.0,12
255320.0,12.0,13
255330.0,12.0,13
255340.0,13.0,12
255350.0,10.0,12
255360.0,10.0,13
255370.0,11.0,12
255380.0,11.0,13
255390.0,10.0,12
255400.0,13.0,13
255410.0,10.0,13
255420.0,11.0,13
255430.0,12.0,13
255440.0,9.0,13
255450.0,10.0,12
255460.0,11.0,13
255470.0,12.0,12
255480.0,13.0,12
255490.0,12.0,12
255500.0,12.0,13
255510.0,9.0,13
255520.0,13.0,12
255530.0,12.0,12
255540.0,12.0,13
255550.0,12.0,13
255560.0,11.0,12
255570.0,9.0,13
255580.0,11.0,13
255590.0,11.0,12
255600.0,12.0,13
255610.0,11.0,12
255620.0,10.0,13
255630.0,14.0,12
255640.0,10.0,13
255650.0,11.0,13
255660.0,14.0,13
255670.0,12.0,12
255680.0,10.0,13
255690.0,12.0,13
255700.0,12.0,12
255710.0,12.0,12
255720.0,12.0,13
255730.0,12.0,13
255740.0,12.0,13
255750.0,12.0,12
255760.0,10.0,13
255770.0,10.0,13
255780.0,10.0,13
255790.0,9.0,12
255800.0,12.0,13
255810.0,11.0,13
255820.0,12.0,13
255830.0,12.0,13
255840.0,11.0,13
255850.0,11.0,12
255860.0,11.0,13
255870.0,12.0,13
255880.0,12.0,12
255890.0,10.0,12
255900.0,12.0,12
255910.0,11.0,13
255920.0,12.0,12
255930.0,9.0,13
255940.0,11.0,13
255950.0,10.0,13
255960.0,13.0,13
255970.0,10.0,13
255980.0,11.0,13
255990.0,11.0,13
256000.0,11.0,13
256010.0,11.0,13
256020.0,12.0,13
256030.0,13.0,13
256040.0,11.0,13
256050.0,11.0,13
256060.0,11.0,13
256070.0,11.0,13
256080.0,11.0,13
256090.0,8.0,12
256100.0,14.0,12
256110.0,10.0,12
256120.0,12.0,13
256130.0,12.0,13
256140.0,10.0,13
256150.0,11.0,13
256160.0,13.0,12
256170.0,11.0,13
256180.0,12.0,12
256190.0,12.0,13
256200.0,9.0,13
256210.0,11.0,13
256220.0,12.0,13
256230.0,13.0,13
256240.0,12.0,13
256250.0,13.0,12
256260.0,13.0,13
256270.0,12.0,12
256280.0,12.0,12
256290.0,12.0,12
256300.0,12.0,12
256310.0,11.0,12
256320.0,12.0,13
256330.0,11.0,12
256340.0,13.0,13
256350.0,12.0,13
256360.0,10.0,12
256370.0,12.0,12
256380.0,11.0,12
256390.0,10.0,13
256400.0,13.0,12
256410.0,12.0,13
256420.0,12.0,12
256430.0,9.0,13
256440.0,13.0,13
256450.0,11.0,13
256460.0,11.0,13
256470.0,10.0,12
256480.0,11.0,13
256490.0,12.0,12
256500.0,12.0,12
256510.0,12.0,12
256520.0,12.0,12
256530.0,11.0,13
256540.0,12.0,13
256550.0,9.0,13
256560.0,13.0,13
256570.0,12.0,12
256580.0,10.0,12
256590.0,11.0,13
256600.0,11.0,13
256610.0,12.0,13
256620.0,7.0,13
256630.0,13.0,13
256640.0,11.0,12
256650.0,12.0,13
256660.0,14.0,13
256670.0,12.0,12
256680.0,13.0,12
256690.0,12.0,12
256700.0,12.0,12
256710.0,11.0,11
256720.0,13.0,12
256730.0,13.0,12
256740.0,12.0,12
256750.0,10.0,12
256760.0,12.0,13
256770.0,9.0,12
256780.0,13.0,12
256790.0,9.0,12
256800.0,12.0,12
256810.0,10.0,12
256820.0,12.0,12
256830.0,9.0,13
256840.0,11.0,12
256850.0,13.0,13
256860.0,9.0,12
256870.0,10.0,12
256880.0,12.0,12
256890.0,12.0,12
256900.0,11.0,12
256910.0,11.0,12
256920.0,12.0,13
256930.0,12.0,12
256940.0,12.0,13
256950.0,15.0,13
256960.0,12.0,12
256970.0,11.0,13
256980.0,12.0,13
256990.0,9.0,13
257000.0,11.0,12
257010.0,12.0,13
257020.0,12.0,13
257030.0,12.0,12
257040.0,10.0,12
257050.0,10.0,12
257060.0,10.0,12
257070.0,14.0,13
257080.0,10.0,12
257090.0,10.0,13
257100.0,12.0,12
257110.0,11.0,13
257120.0,12.0,13
257130.0,10.0,12
257140.0,11.0,13
257150.0,14.0,13
257160.0,11.0,12
257170.0,10.0,12
257180.0,12.0,12
257190.0,12.0,13
257200.0,12.0,12
257210.0,11.0,13
257220.0,11.0,13
257230.0,11.0,12
257240.0,11.0,12
257250.0,9.0,12
257260.0,11.0,13
257270.0,11.0,13
257280.0,12.0,12
257290.0,11.0,13
257300.0,11.0,13
257310.0,13.0,13
257320.0,12.0,13
257330.0,11.0,13
257340.0,10.0,13
257350.0,13.0,12
257360.0,12.0,12
257370.0,11.0,12
257380.0,12.0,12
257390.0,11.0,12
257400.0,12.0,13
257410.0,9.0,12
257420.0,9.0,13
257430.0,12.0,13
257440.0,13.0,13
257450.0,12.0,13
257460.0,11.0,13
257470.0,11.0,13
257480.0,12.0,13
257490.0,11.0,13
257500.0,10.0,13
257510.0,13.0,12
257520.0,12.0,13
257530.0,10.0,12
257540.0,11.0,12
257550.0,10.0,12
257560.0,12.0,12
257570.0,12.0,12
257580.0,11.0,12
257590.0,12.0,13
257600.0,12.0,13
257610.0,10.0,13
257620.0,13.0,13
257630.0,13.0,13
257640.0,10.0,13
257650.0,9.0,12
257660.0,12.0,13
257670.0,12.0,13
257680.0,9.0,13
257690.0,12.0,13
257700.0,15.0,13
257710.0,11.0,12
257720.0,12.0,12
257730.0,11.0,12
257740.0,10.0,13
257750.0,12.0,13
257760.0,9.0,13
257770.0,12.0,13
257780.0,12.0,13
257790.0,10.0,13
257800.0,12.0,13
257810.0,11.0,12
257820.0,11.0,13
257830.0,11.0,13
257840.0,7.0,12
257850.0,11.0,13
257860.0,8.0,12
257870.0,12.0,12
257880.0,10.0,13
257890.0,10.0,12
257900.0,10.0,12
257910.0,12.0,13
257920.0,10.0,12
257930.0,9.0,13
257940.0,12.0,13
257950.0,13.0,13
257960.0,12.0,13
257970.0,12.0,13
257980.0,12.0,13
257990.0,12.0,12
258000.0,11.0,13
258010.0,12.0,12
258020.0,10.0,13
258030.0,13.0,12
258040.0,10.0,12
258050.0,12.0,12
258060.0,11.0,12
258070.0,12.0,13
258080.0,12.0,12
258090.0,10.0,12
258100.0,11.0,12
258110.0,11.0,12
258120.0,11.0,12
258130.0,11.0,13
258140.0,11.0,13
258150.0,11.0,12
258160.0,11.0,12
258170.0,12.0,12
258180.0,12.0,12
258190.0,13.0,12
258200.0,11.0,12
258210.0,9.0,13
258220.0,8.0,13
258230.0,9.0,12
258240.0,12.0,12
258250.0,9.0,13
258260.0,11.0,13
258270.0,12.0,12
258280.0,9.0,12
258290.0,12.0,12
258300.0,12.0,12
258310.0,12.0,12
258320.0,11.0,12
258330.0,13.0,13
258340.0,12.0,12
258350.0,12.0,12
258360.0,12.0,12
258370.0,12.0,12
258380.0,12.0,12
258390.0,12.0,12
258400.0,12.0,12
258410.0,12.0,12
258420.0,12.0,12
258430.0,10.0,12
258440.0,14.0,13
258450.0,12.0,13
258460.0,10.0,13
258470.0,10.0,13
258480.0,10.0,12
258490.0,10.0,13
258500.0,12.0,12
258510.0,12.0,11
258520.0,10.0,13
258530.0,15.0,12
258540.0,11.0,13
258550.0,11.0,12
258560.0,12.0,12
258570.0,12.0,12
258580.0,11.0,12
258590.0,9.0,13
258600.0,13.0,12
258610.0,11.0,13
258620.0,12.0,13
258630.0,12.0,12
258640.0,13.0,12
258650.0,12.0,12
258660.0,10.0,12
258670.0,11.0,13
258680.0,12.0,12
258690.0,12.0,12
258700.0,11.0,12
258710.0,10.0,12
258720.0,11.0,12
258730.0,12.0,12
258740.0,11.0,12
258750.0,11.0,12
258760.0,10.0,12
258770.0,11.0,13
258780.0,12.0,12
258790.0,10.0,12
258800.0,9.0,13
258810.0,12.0,13
258820.0,12.0,12
258830.0,11.0,13
258840.0,12.0,12
258850.0,11.0,12
258860.0,11.0,13
258870.0,12.0,13
258880.0,10.0,12
258890.0,12.0,13
258900.0,13.0,12
258910.0,12.0,13
258920.0,13.0,13
258930.0,13.0,13
258940.0,11.0,13
258950.0,12.0,12
258960.0,11.0,13
258970.0,10.0,13
258980.0,12.0,13
258990.0,10.0,13
259000.0,12.0,12
259010.0,11.0,12
259020.0,9.0,12
259030.0,11.0,13
259040.0,11.0,13
259050.0,10.0,12
259060.0,11.0,12
259070.0,11.0,12
259080.0,11.0,12
259090.0,12.0,13
259100.0,11.0,12
259110.0,10.0,13
259120.0,12.0,12
259130.0,11.0,12
259140.0,12.0,12
259150.0,12.0,13
259160.0,11.0,13
259170.0,10.0,12
259180.0,10.0,12
259190.0,12.0,12
259200.0,11.0,13
259210.0,13.0,13
259220.0,11.0,12
259230.0,13.0,13
259240.0,10.0,12
259250.0,12.0,13
259260.0,11.0,13
259270.0,11.0,12
259280.0,12.0,13
259290.0,12.0,13
259300.0,11.0,12
259310.0,11.0,12
259320.0,12.0,12
259330.0,9.0,12
259340.0,12.0,13
259350.0,12.0,13
259360.0,12.0,12
259370.0,8.0,13
259380.0,12.0,12
259390.0,12.0,13
259400.0,11.0,12
259410.0,10.0,12
259420.0,12.0,13
259430.0,15.0,13
259440.0,13.0,12
259450.0,13.0,13
259460.0,11.0,12
259470.0,12.0,12
259480.0,11.0,12
259490.0,12.0,13
259500.0,10.0,13
259510.0,13.0,12
259520.0,10.0,12
259530.0,11.0,12
259540.0,10.0,13
259550.0,11.0,12
259560.0,14.0,12
259570.0,13.0,12
259580.0,12.0,13
259590.0,11.0,13
259600.0,13.0,13
259610.0,10.0,13
259620.0,12.0,13
259630.0,14.0,13
259640.0,11.0,13
259650.0,12.0,13
259660.0,10.0,13
259670.0,11.0,13
259680.0,8.0,12
259690.0,10.0,12
259700.0,12.0,13
259710.0,11.0,12
259720.0,12.0,13
259730.0,10.0,13
259740.0,10.0,13
259750.0,12.0,13
259760.0,12.0,12
259770.0,12.0,12
259780.0,12.0,13
259790.0,13.0,13
259800.0,11.0,13
259810.0,12.0,12
259820.0,14.0,13
259830.0,10.0,13
259840.0,11.0,13
259850.0,10.0,12
259860.0,13.0,12
259870.0,10.0,13
259880.0,12.0,12
259890.0,10.0,13
259900.0,11.0,13
259910.0,12.0,12
259920.0,12.0,12
259930.0,10.0,13
259940.0,13.0,13
259950.0,12.0,13
259960.0,11.0,12
259970.0,11.0,13
259980.0,11.0,13
259990.0,15.0,13
260000.0,11.0,12
260010.0,11.0,13
260020.0,12.0,12
260030.0,11.0,13
260040.0,11.0,13
260050.0,12.0,13
260060.0,11.0,13
260070.0,10.0,13
260080.0,12.0,13
260090.0,12.0,13
260100.0,10.0,12
260110.0,12.0,13
260120.0,8.0,12
260130.0,11.0,13
260140.0,13.0,13
260150.0,9.0,13
260160.0,9.0,12
260170.0,13.0,13
260180.0,11.0,13
260190.0,14.0,13
260200.0,11.0,13
260210.0,10.0,13
260220.0,11.0,13
260230.0,12.0,13
260240.0,13.0,12
260250.0,12.0,12
260260.0,11.0,12
260270.0,11.0,13
260280.0,12.0,13
260290.0,12.0,13
260300.0,11.0,13
260310.0,11.0,12
260320.0,10.0,12
260330.0,12.0,13
260340.0,12.0,12
260350.0,11.0,13
260360.0,12.0,13
260370.0,12.0,12
260380.0,10.0,12
260390.0,12.0,12
260400.0,10.0,12
260410.0,11.0,12
260420.0,12.0,12
260430.0,12.0,13
260440.0,10.0,13
260450.0,11.0,13
260460.0,12.0,13
260470.0,12.0,12
260480.0,12.0,13
260490.0,9.0,13
260500.0,11.0,12
260510.0,12.0,13
260520.0,10.0,12
260530.0,10.0,13
260540.0,12.0,12
260550.0,12.0,12
260560.0,9.0,12
260570.0,12.0,13
260580.0,11.0,13
260590.0,12.0,13
260600.0,12.0,13
260610.0,12.0,13
260620.0,10.0,13
260630.0,10.0,12
260640.0,12.0,12
260650.0,11.0,12
260660.0,11.0,13
260670.0,12.0,13
260680.0,12.0,13
260690.0,11.0,12
260700.0,11.0,12
260710.0,11.0,13
260720.0,9.0,12
260730.0,13.0,13
260740.0,12.0,12
260750.0,11.0,12
260760.0,10.0,13
260770.0,10.0,13
260780.0,10.0,13
260790.0,12.0,13
260800.0,11.0,12
260810.0,11.0,12
260820.0,13.0,13
260830.0,11.0,13
260840.0,11.0,12
260850.0,9.0,13
260860.0,12.0,13
260870.0,10.0,12
260880.0,10.0,12
260890.0,12.0,13
260900.0,12.0,12
260910.0,10.0,12
260920.0,11.0,13
260930.0,12.0,12
260940.0,11.0,12
260950.0,13.0,13
260960.0,11.0,13
260970.0,10.0,13
260980.0,11.0,13
260990.0,13.0,12
261000.0,12.0,13
261010.0,11.0,13
261020.0,10.0,12
261030.0,11.0,13
261040.0,10.0,12
261050.0,12.0,12
261060.0,12.0,12
261070.0,12.0,12
261080.0,11.0,13
261090.0,10.0,13
261100.0,15.0,12
261110.0,12.0,12
261120.0,11.0,12
261130.0,10.0,13
261140.0,11.0,13
261150.0,10.0,13
261160.0,10.0,12
261170.0,12.0,14
261180.0,10.0,13
261190.0,10.0,13
261200.0,12.0,13
261210.0,10.0,12
261220.0,11.0,12
261230.0,11.0,12
261240.0,12.0,12
261250.0,11.0,13
261260.0,12.0,12
261270.0,9.0,13
261280.0,13.0,13
261290.0,11.0,12
261300.0,11.0,13
261310.0,12.0,13
261320.0,10.0,13
261330.0,12.0,13
261340.0,10.0,12
261350.0,11.0,13
261360.0,11.0,13
261370.0,14.0,12
261380.0,12.0,13
261390.0,11.0,13
261400.0,12.0,12
261410.0,9.0,13
261420.0,12.0,13
261430.0,8.0,12
261440.0,12.0,12
261450.0,13.0,13
261460.0,11.0,12
261470.0,10.0,13
261480.0,10.0,13
261490.0,13.0,13
261500.0,11.0,13
261510.0,12.0,13
261520.0,12.0,12
261530.0,10.0,12
261540.0,9.0,13
261550.0,10.0,12
261560.0,12.0,13
261570.0,12.0,13
261580.0,12.0,12
261590.0,11.0,12
261600.0,14.0,12
261610.0,13.0,13
261620.0,10.0,12
261630.0,12.0,12
261640.0,13.0,12
261650.0,13.0,13
261660.0,12.0,13
261670.0,13.0,12
261680.0,9.0,13
261690.0,14.0,12
261700.0,10.0,13
261710.0,9.0,12
261720.0,13.0,12
261730.0,12.0,12
261740.0,12.0,13
261750.0,12.0,13
261760.0,11.0,13
261770.0,11.0,12
261780.0,12.0,13
261790.0,12.0,13
261800.0,11.0,13
261810.0,12.0,13
261820.0,12.0,13
261830.0,11.0,13
261840.0,11.0,13
261850.0,13.0,13
261860.0,11.0,13
261870.0,12.0,12
261880.0,10.0,12
261890.0,11.0,13
261900.0,14.0,13
261910.0,12.0,13
261920.0,12.0,13
261930.0,10.0,12
261940.0,10.0,12
261950.0,11.0,13
261960.0,10.0,12
261970.0,10.0,13
261980.0,11.0,13
261990.0,12.0,13
262000.0,13.0,13
262010.0,11.0,12
262020.0,13.0,13
262030.0,12.0,12
262040.0,13.0,12
262050.0,12.0,12
262060.0,10.0,13
262070.0,12.0,13
262080.0,12.0,12
262090.0,11.0,13
262100.0,10.0,12
262110.0,12.0,13
262120.0,11.0,13
262130.0,12.0,13
262140.0,14.0,12
262150.0,11.0,13
262160.0,11.0,12
262170.0,13.0,12
262180.0,12.0,13
262190.0,11.0,12
262200.0,10.0,13
262210.0,13.0,13
262220.0,11.0,13
262230.0,11.0,13
262240.0,12.0,13
262250.0,11.0,13
262260.0,11.0,12
262270.0,11.0,13
262280.0,11.0,13
262290.0,12.0,12
262300.0,12.0,13
262310.0,11.0,13
262320.0,11.0,13
262330.0,9.0,12
262340.0,16.0,13
262350.0,12.0,13
262360.0,13.0,13
262370.0,11.0,12
262380.0,12.0,12
262390.0,12.0,13
262400.0,12.0,12
262410.0,8.0,13
262420.0,14.0,13
262430.0,10.0,12
262440.0,11.0,12
262450.0,12.0,13
262460.0,12.0,13
262470.0,12.0,13
262480.0,12.0,13
262490.0,12.0,13
262500.0,12.0,13
262510.0,12.0,12
262520.0,12.0,12
262530.0,12.0,12
262540.0,12.0,13
262550.0,12.0,12
262560.0,11.0,13
262570.0,12.0,13
262580.0,11.0,12
262590.0,12.0,13
262600.0,12.0,13
262610.0,11.0,12
262620.0,10.0,13
262630.0,11.0,13
262640.0,10.0,13
262650.0,10.0,13
262660.0,13.0,12
262670.0,9.0,13
262680.0,12.0,12
262690.0,9.0,13
262700.0,12.0,12
262710.0,10.0,12
262720.0,12.0,12
262730.0,9.0,12
262740.0,12.0,12
262750.0,11.0,12
262760.0,12.0,13
262770.0,12.0,13
262780.0,12.0,12
262790.0,12.0,13
262800.0,11.0,13
262810.0,10.0,13
262820.0,14.0,13
262830.0,10.0,13
262840.0,12.0,13
262850.0,12.0,13
262860.0,12.0,12
262870.0,9.0,13
262880.0,11.0,13
262890.0,11.0,13
262900.0,13.0,13
262910.0,10.0,12
262920.0,12.0,12
262930.0,9.0,12
262940.0,12.0,12
262950.0,11.0,13
262960.0,11.0,13
262970.0,12.0,12
262980.0,9.0,13
262990.0,12.0,12
263000.0,13.0,13
263010.0,11.0,13
263020.0,11.0,13
263030.0,13.0,13
263040.0,12.0,12
263050.0,9.0,13
263060.0,12.0,13
263070.0,13.0,12
263080.0,11.0,12
263090.0,12.0,12
263100.0,12.0,12
263110.0,9.0,13
263120.0,9.0,12
263130.0,12.0,13
263140.0,12.0,13
263150.0,12.0,13
263160.0,13.0,13
263170.0,10.0,12
263180.0,12.0,14
263190.0,9.0,13
263200.0,11.0,13
263210.0,12.0,13
263220.0,10.0,13
263230.0,11.0,13
263240.0,12.0,13
263250.0,12.0,13
263260.0,12.0,12
263270.0,12.0,12
263280.0,8.0,13
263290.0,11.0,13
263300.0,12.0,12
263310.0,9.0,13
263320.0,13.0,13
263330.0,12.0,12
263340.0,11.0,12
263350.0,12.0,13
263360.0,10.0,13
263370.0,10.0,13
263380.0,11.0,12
263390.0,11.0,13
263400.0,10.0,13
263410.0,10.0,12
263420.0,10.0,12
263430.0,9.0,13
263440.0,12.0,13
263450.0,10.0,12
263460.0,12.0,12
263470.0,12.0,13
263480.0,10.0,13
263490.0,12.0,12
263500.0,11.0,13
263510.0,11.0,12
263520.0,11.0,13
263530.0,10.0,12
263540.0,10.0,13
263550.0,12.0,13
263560.0,10.0,13
263570.0,11.0,13
263580.0,12.0,13
263590.0,13.0,13
263600.0,12.0,13
263610.0,12.0,12
263620.0,11.0,12
263630.0,11.0,12
263640.0,11.0,13
263650.0,11.0,13
263660.0,11.0,13
263670.0,12.0,13
263680.0,11.0,13
263690.0,14.0,12
263700.0,13.0,13
263710.0,10.0,13
263720.0,10.0,12
263730.0,12.0,13
263740.0,11.0,13
263750.0,12.0,13
263760.0,11.0,12
263770.0,10.0,13
263780.0,12.0,13
263790.0,11.0,12
263800.0,12.0,13
263810.0,13.0,12
263820.0,10.0,13
263830.0,10.0,12
263840.0,10.0,13
263850.0,10.0,13
263860.0,11.0,12
263870.0,11.0,13
263880.0,13.0,13
263890.0,10.0,12
263900.0,9.0,12
263910.0,11.0,13
263920.0,13.0,13
263930.0,11.0,12
263940.0,9.0,13
263950.0,12.0,12
263960.0,11.0,13
263970.0,15.0,12
263980.0,10.0,12
263990.0,10.0,13
264000.0,11.0,13
264010.0,11.0,13
264020.0,10.0,12
264030.0,12.0,13
264040.0,12.0,13
264050.0,13.0,13
264060.0,12.0,13
264070.0,12.0,13
264080.0,11.0,12
264090.0,12.0,12
264100.0,13.0,12
264110.0,10.0,13
264120.0,12.0,12
264130.0,11.0,12
264140.0,9.0,13
264150.0,12.0,13
264160.0,10.0,13
264170.0,13.0,13
264180.0,11.0,13
264190.0,10.0,13
264200.0,11.0,13
264210.0,11.0,13
264220.0,10.0,13
264230.0,11.0,13
264240.0,9.0,12
264250.0,12.0,12
264260.0,11.0,13
264270.0,9.0,13
264280.0,11.0,13
264290.0,9.0,13
264300.0,11.0,13
264310.0,12.0,12
264320.0,11.0,12
264330.0,12.0,13
264340.0,12.0,13
264350.0,12.0,13
264360.0,11.0,12
264370.0,11.0,12
264380.0,12.0,13
264390.0,12.0,12
264400.0,11.0,13
264410.0,14.0,13
264420.0,12.0,12
264430.0,11.0,13
264440.0,11.0,12
264450.0,12.0,12
264460.0,10.0,13
264470.0,10.0,13
264480.0,12.0,12
264490.0,11.0,13
264500.0,12.0,13
264510.0,12.0,13
264520.0,12.0,13
264530.0,13.0,13
264540.0,12.0,13
264550.0,10.0,13
264560.0,13.0,13
264570.0,12.0,12
264580.0,12.0,12
264590.0,10.0,13
264600.0,11.0,12
264610.0,12.0,13
264620.0,12.0,12
264630.0,11.0,12
264640.0,11.0,13
264650.0,12.0,13
264660.0,12.0,13
264670.0,12.0,13
264680.0,12.0,13
264690.0,12.0,13
264700.0,12.0,13
264710.0,12.0,13
264720.0,10.0,12
264730.0,12.0,13
264740.0,10.0,13
264750.0,12.0,13
264760.0,12.0,13
264770.0,12.0,13
264780.0,9.0,12
264790.0,11.0,12
264800.0,12.0,13
264810.0,10.0,12
264820.0,8.0,13
264830.0,11.0,13
264840.0,12.0,13
264850.0,11.0,13
264860.0,12.0,13
264870.0,10.0,12
264880.0,7.0,13
264890.0,11.0,13
264900.0,11.0,12
264910.0,11.0,12
264920.0,10.0,12
264930.0,12.0,13
264940.0,11.0,13
264950.0,11.0,12
264960.0,11.0,12
264970.0,8.0,13
264980.0,12.0,12
264990.0,11.0,12
265000.0,12.0,13
265010.0,11.0,13
265020.0,12.0,13
265030.0,13.0,13
265040.0,11.0,13
265050.0,11.0,14
265060.0,12.0,13
265070.0,12.0,12
265080.0,12.0,13
265090.0,12.0,13
265100.0,10.0,12
265110.0,13.0,13
265120.0,12.0,13
265130.0,9.0,12
265140.0,12.0,12
265150.0,10.0,13
265160.0,11.0,12
265170.0,12.0,12
265180.0,11.0,12
265190.0,13.0,13
265200.0,12.0,12
265210.0,11.0,13
265220.0,12.0,13
265230.0,13.0,13
265240.0,12.0,12
265250.0,11.0,12
265260.0,11.0,12
265270.0,11.0,12
265280.0,10.0,13
265290.0,11.0,12
265300.0,12.0,13
265310.0,12.0,13
265320.0,11.0,13
265330.0,12.0,12
265340.0,11.0,13
265350.0,12.0,13
265360.0,10.0,13
265370.0,12.0,13
265380.0,12.0,13
265390.0,11.0,13
265400.0,12.0,13
265410.0,12.0,13
265420.0,11.0,13
265430.0,13.0,13
265440.0,12.0,13
265450.0,10.0,12
265460.0,12.0,12
265470.0,12.0,12
265480.0,9.0,13
265490.0,12.0,13
265500.0,12.0,12
265510.0,12.0,13
265520.0,13.0,12
